1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GarageYrBlt,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice_log,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,GarageFinish_RFn,GarageFinish_Unf,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA
765,600.0,3.0,765,0,440,1970.0,1365,2368,24.0,312.0,36,6,5,765,1970,1970,11.736069016284436,False,False,True,False,False,True,False,False,False,True,False,False,True
1334,0.0,2.0,686,664,630,1977.0,1334,9650,80.0,360.0,16,5,6,1350,1977,1977,12.031123843065632,False,False,True,False,False,False,False,False,True,False,False,False,True
1656,0.0,4.0,0,1656,506,1973.0,1656,9246,87.0,564.0,211,5,5,1656,1973,1973,11.813030057420567,False,False,True,False,False,False,False,True,False,True,False,False,True
693,0.0,2.0,0,693,0,1980.0,693,4118,153.0,0.0,20,4,4,693,1941,1950,10.868568448579715,False,False,True,False,False,False,False,True,False,True,True,False,False
920,941.0,3.0,700,216,492,2002.0,1861,13450,95.0,0.0,91,5,7,916,2002,2002,12.206072645530174,False,False,True,False,True,False,False,False,True,False,False,True,False
864,0.0,3.0,360,504,288,1972.0,864,9560,120.0,0.0,0,7,5,864,1972,1972,11.763684183317412,False,True,False,False,False,False,True,False,True,False,False,False,True
872,0.0,3.0,0,858,480,1974.0,872,8294,70.0,0.0,0,5,4,858,1971,1971,11.719939634354557,False,False,True,False,False,False,False,True,False,True,False,False,True
1114,0.0,3.0,814,300,576,2004.0,1114,13695,66.0,0.0,78,5,6,1114,2003,2004,11.951180395901384,False,False,True,False,True,False,False,False,False,True,False,True,False
1284,885.0,3.0,0,1284,647,2002.0,2169,9375,69.0,149.0,87,5,8,1284,2002,2002,12.339291489316397,False,False,True,False,False,False,False,True,True,False,False,True,False
1172,741.0,3.0,0,896,342,1929.0,1913,7558,57.0,0.0,0,6,6,896,1928,1950,12.083905011555968,False,False,True,False,False,False,False,True,False,True,False,False,True
728,728.0,3.0,0,728,440,2006.0,1456,11103,85.0,0.0,0,5,7,728,2006,2006,11.956553034172742,False,False,True,False,False,False,False,True,False,False,False,True,False
960,0.0,2.0,250,710,308,1997.0,960,6000,50.0,0.0,0,4,4,960,1920,1950,11.594505451962652,False,False,True,False,False,False,False,False,False,True,True,False,False
2156,0.0,3.0,297,1203,508,1968.0,2156,20781,69.0,0.0,80,7,7,1568,1968,2003,12.478006361013817,False,False,True,True,False,False,False,False,True,False,False,False,True
1776,0.0,3.0,80,1652,712,2006.0,1776,15306,93.0,100.0,0,5,8,1732,2006,2007,12.554836882168736,True,False,False,False,True,False,False,False,False,False,False,True,False
1494,0.0,3.0,1443,39,514,1998.0,1494,16196,69.0,0.0,25,5,7,1482,1998,1998,12.2783933071098,True,False,False,False,True,False,False,False,True,False,False,True,False
938,1215.0,4.0,259,425,0,1980.0,2358,5250,50.0,0.0,54,5,8,684,1872,1987,11.711776323715394,False,False,True,False,False,True,False,False,False,True,False,False,True
1338,1296.0,6.0,500,748,968,1969.0,2634,11643,91.0,368.0,0,5,5,1248,1969,1969,12.206072645530174,False,False,True,False,False,True,False,False,False,True,False,False,True
858,858.0,4.0,319,539,490,1962.0,1716,9247,70.0,318.0,84,6,6,858,1962,1962,12.049418835484795,False,False,True,False,False,False,True,False,False,False,False,False,True
786,390.0,2.0,0,698,624,1999.0,1176,6000,50.0,0.0,0,9,6,698,1937,2000,11.812289042195848,False,False,True,False,False,False,False,True,False,True,False,False,True
2053,1185.0,4.0,816,1217,666,1996.0,3238,14720,56.0,579.0,86,5,8,2033,1995,1996,12.92391243868049,False,False,False,False,False,False,False,True,False,False,False,True,False
992,873.0,3.0,735,257,839,2000.0,1865,10316,69.0,0.0,184,5,7,992,2000,2000,12.367340793126296,False,False,True,False,True,False,False,False,False,True,False,True,False
1222,698.0,4.0,0,570,487,1968.0,1920,10192,102.0,143.0,98,6,7,570,1968,1992,12.0435537160324,False,False,True,False,False,False,False,True,True,False,False,True,False
892,0.0,3.0,340,524,264,1966.0,892,9477,69.0,65.0,0,5,5,864,1966,1966,11.608235644774552,False,False,True,False,False,False,True,False,True,False,False,False,True
1078,0.0,3.0,734,344,500,1971.0,1078,12537,69.0,0.0,0,6,5,1078,1971,2008,11.917723684090689,False,False,True,False,True,False,False,False,False,False,False,False,True
769,804.0,3.0,378,378,440,2000.0,1573,2117,69.0,216.0,32,5,6,756,2000,2000,12.086725887897607,False,False,True,False,True,False,False,False,False,True,False,True,False
1980,0.0,3.0,1447,533,770,2004.0,1980,16737,129.0,66.0,45,5,9,1980,2004,2005,12.66032791780777,False,False,False,False,True,False,False,False,False,False,False,False,False
990,1611.0,4.0,0,612,621,1998.0,2601,9842,51.0,0.0,0,6,5,612,1921,1998,12.14950229404178,False,False,True,False,False,False,False,True,True,False,False,False,True
1530,0.0,3.0,1274,256,430,2005.0,1530,16158,124.0,16.0,36,5,7,1530,2005,2005,12.468436909997664,False,False,False,False,False,False,False,False,False,False,False,True,False
1281,457.0,4.0,0,715,368,1920.0,1738,12513,69.0,0.0,0,4,4,715,1920,2007,11.560762794384388,False,False,True,False,False,False,False,True,False,True,False,False,True
616,796.0,3.0,0,616,432,2007.0,1412,8499,73.0,0.0,36,5,6,616,2006,2007,11.963567869487337,False,False,True,False,False,False,False,True,False,False,False,True,False
520,600.0,2.0,0,600,480,2005.0,1200,3180,30.0,0.0,166,5,7,600,2005,2005,11.87862357740665,False,False,True,False,False,False,False,True,True,False,False,True,False
814,860.0,3.0,533,281,663,2000.0,1674,7500,69.0,0.0,96,5,7,814,2000,2000,12.283033686666302,False,False,True,False,True,False,False,False,True,False,False,True,False
882,908.0,3.0,633,240,588,1999.0,1790,9179,68.0,158.0,88,5,7,873,1999,1999,12.170445467887022,False,False,True,False,True,False,False,False,True,False,False,True,False
925,550.0,4.0,548,36,336,1977.0,1475,2665,41.0,0.0,26,6,5,757,1977,1977,11.751942365440728,False,False,True,False,False,False,False,False,True,False,False,False,True
848,0.0,1.0,685,163,420,2003.0,848,4435,69.0,170.0,0,5,6,848,2003,2004,11.877568578558138,False,False,False,False,True,False,False,False,False,False,False,True,False
1668,0.0,3.0,370,315,502,2003.0,1668,10635,48.0,171.0,262,5,8,1657,2003,2003,12.354492650648448,False,False,False,True,False,False,False,False,False,False,False,True,False
840,534.0,2.0,315,420,338,1967.0,1374,5400,90.0,0.0,0,6,4,840,1920,1950,11.56171562913966,False,False,True,False,False,False,False,False,False,False,False,False,True
1661,0.0,3.0,831,161,377,1955.0,1661,9600,80.0,0.0,28,6,6,992,1955,1996,12.016726473799254,False,False,False,True,False,False,False,False,True,False,False,True,False
1108,989.0,3.0,975,133,583,1998.0,2097,9750,75.0,0.0,170,6,7,1108,1998,1998,12.521977676925694,False,False,False,False,True,False,False,False,True,False,False,True,False
2633,0.0,2.0,1282,1351,804,2001.0,2633,11400,69.0,705.0,140,5,10,2633,2001,2002,13.053013299269535,True,False,False,False,True,False,False,False,True,False,False,False,False
1026,932.0,3.0,0,1026,936,2005.0,1958,10625,85.0,0.0,210,5,7,1026,2005,2005,12.429216196844385,False,False,True,False,False,False,False,True,False,False,False,True,False
1571,0.0,3.0,0,1571,722,2007.0,1571,10991,89.0,80.0,36,5,8,1571,2007,2007,12.384218830913648,True,False,False,False,False,False,False,True,False,False,False,True,False
790,0.0,2.0,384,384,160,1925.0,790,6292,52.0,0.0,141,5,6,768,1930,1950,11.418614785498988,False,True,False,False,False,False,False,True,False,True,False,False,True
984,620.0,3.0,408,156,660,1977.0,1604,10998,60.0,0.0,68,5,5,984,1941,1960,11.669929213779891,False,False,True,False,False,False,False,True,False,True,False,False,True
483,504.0,2.0,309,174,264,1973.0,987,1953,21.0,408.0,0,5,6,483,1973,1973,11.326595886778737,False,False,True,True,False,False,False,False,False,True,False,False,True
754,640.0,3.0,0,384,400,2007.0,1394,9735,73.0,0.0,0,5,5,384,2006,2007,12.028738630247258,False,False,True,False,False,False,False,True,False,False,False,True,False
864,0.0,2.0,203,661,200,1938.0,864,8212,45.0,0.0,0,3,3,864,1914,1950,10.976782033219948,False,False,True,False,False,False,True,False,False,True,False,False,True
2117,0.0,4.0,865,340,550,1970.0,2117,12925,69.0,0.0,42,7,6,1205,1970,1970,12.377922902456833,False,True,False,True,False,False,False,False,False,False,False,False,True
998,764.0,4.0,0,596,576,1989.0,1762,7200,60.0,0.0,0,7,7,596,1920,1950,11.964001084330445,False,False,True,False,False,False,False,True,False,True,False,True,False
1416,0.0,3.0,0,816,576,2007.0,1416,25339,69.0,0.0,0,7,5,816,1918,2007,11.626254150277232,False,False,True,False,False,False,False,True,False,True,False,True,False
698,560.0,2.0,204,356,280,1939.0,1258,9060,60.0,0.0,0,5,6,560,1939,1950,11.56171562913966,False,True,False,False,False,False,True,False,False,True,False,False,True
796,358.0,3.0,735,61,240,1922.0,1154,5436,40.0,0.0,96,8,4,796,1922,2007,11.740061037553977,False,False,True,True,False,False,False,False,False,True,False,True,False
1392,1392.0,5.0,790,133,564,1978.0,2784,16692,80.0,184.0,112,5,7,1392,1978,1978,12.429216196844385,False,False,True,False,False,False,False,True,True,False,False,True,False
1664,862.0,5.0,168,0,216,1916.0,2526,8520,60.0,0.0,15,7,6,714,1916,1950,11.820410164718188,False,False,True,False,False,False,True,False,False,True,False,True,False
1746,0.0,3.0,1320,426,758,2006.0,1746,14892,42.0,160.0,39,5,9,1746,2006,2007,12.841325847671216,True,False,False,False,True,False,False,False,False,False,False,False,False
869,349.0,3.0,375,360,440,2003.0,1218,6000,60.0,0.0,0,6,6,735,1941,1950,11.782952602183288,False,False,True,False,False,False,False,False,False,True,False,False,True
1525,0.0,3.0,1400,125,541,2000.0,1525,9100,70.0,244.0,36,5,7,1525,2000,2000,12.367340793126296,False,False,False,False,True,False,False,False,True,False,False,True,False
1584,0.0,4.0,0,1584,792,1967.0,1584,8944,65.0,0.0,152,5,5,1584,1967,1967,11.728036844587177,False,False,True,False,False,False,False,True,False,True,False,False,True
900,0.0,3.0,769,95,288,1967.0,900,7838,68.0,0.0,144,5,5,864,1967,1967,11.719939634354557,False,False,False,False,False,False,False,False,True,False,False,False,True
1221,691.0,3.0,0,482,672,2003.0,1912,10800,60.0,0.0,25,7,6,482,1905,2000,12.0015054797889,False,False,True,False,False,False,False,True,False,True,False,False,True
1500,0.0,3.0,1070,286,648,2006.0,1500,4045,53.0,45.0,20,5,7,1356,2006,2006,12.415433652431746,False,False,False,False,True,False,False,False,False,False,False,True,False
1133,1349.0,4.0,0,1094,642,2005.0,2482,12665,88.0,245.0,39,5,8,1094,2005,2006,12.54686766829102,True,False,False,False,False,False,False,True,False,False,False,True,False
1687,0.0,3.0,353,60,572,1966.0,1687,57200,69.0,0.0,0,5,5,747,1948,1950,11.982929094215963,False,False,False,True,False,False,False,False,False,True,False,False,True
939,574.0,4.0,0,939,180,1933.0,1513,6120,51.0,0.0,0,8,5,939,1920,2004,11.831379196088765,False,True,False,False,False,False,False,True,False,True,False,False,True
1136,768.0,3.0,180,676,240,1950.0,1904,7200,60.0,0.0,0,4,5,1208,1950,1982,11.83500896413934,False,False,True,False,False,False,True,False,False,True,False,False,True
1160,448.0,3.0,264,712,216,1925.0,1608,6171,51.0,0.0,16,6,6,976,1925,1990,11.83101549359339,False,False,True,True,False,False,False,False,False,True,False,True,False
950,208.0,3.0,0,862,208,1929.0,1158,6000,50.0,0.0,0,7,6,862,1929,1950,11.695247021764184,False,False,True,False,False,False,False,True,True,False,False,False,True
864,729.0,3.0,759,80,398,2004.0,1593,7415,62.0,0.0,75,5,6,839,2004,2004,12.170445467887022,False,False,True,False,True,False,False,False,False,True,False,False,True
1294,0.0,2.0,0,1286,662,2006.0,1294,6762,64.0,0.0,55,5,7,1286,2006,2006,12.174989532116426,False,False,False,False,False,False,False,True,True,False,False,True,False
1464,0.0,3.0,929,556,754,2007.0,1464,15256,49.0,84.0,160,5,8,1485,2007,2007,12.552926520261092,True,False,False,False,True,False,False,False,False,True,False,True,False
694,0.0,3.0,0,672,936,1998.0,1214,10410,60.0,0.0,0,4,3,672,1915,1950,11.56171562913966,False,False,True,False,False,False,False,True,False,True,False,False,True
1646,0.0,2.0,1373,221,482,2004.0,1646,3842,44.0,174.0,53,5,8,1594,2004,2005,12.524526376648708,True,False,False,False,True,False,False,False,False,False,False,True,False
768,0.0,2.0,656,112,396,1988.0,768,8445,70.0,0.0,0,7,5,768,1972,2007,11.79810440720389,False,False,False,False,True,False,False,False,False,True,False,False,True
833,0.0,3.0,625,208,0,1980.0,833,8780,69.0,0.0,0,5,5,833,1985,1985,11.626254150277232,False,False,True,False,False,False,False,True,False,True,False,False,True
741,622.0,3.0,0,622,528,1966.0,1363,7740,60.0,0.0,0,7,4,622,1910,1950,11.740061037553977,False,False,True,False,False,False,False,True,False,True,False,False,True
1236,857.0,3.0,0,791,542,1986.0,2093,20544,46.0,123.0,63,6,7,791,1986,1991,12.2783933071098,False,False,True,False,False,False,False,True,False,False,False,False,True
944,896.0,3.0,666,278,622,2001.0,1840,12420,79.0,0.0,45,5,7,944,2001,2001,12.345834587905332,False,False,True,False,True,False,False,False,True,False,False,True,False
1112,0.0,3.0,120,736,271,1950.0,1668,9600,80.0,0.0,0,8,6,856,1950,2005,11.84939770159144,False,False,True,True,False,False,False,False,False,True,False,False,True
1040,0.0,2.0,0,0,420,1956.0,1040,7200,60.0,0.0,0,5,4,0,1949,1950,11.407564949312402,False,False,True,False,False,False,False,True,False,True,False,False,True
1844,0.0,2.0,976,868,620,2005.0,1844,10994,88.0,366.0,44,5,8,1844,2005,2006,12.456831363877356,False,False,True,False,True,False,False,False,False,False,False,True,False
1053,795.0,4.0,0,833,370,1922.0,1848,13053,64.0,0.0,0,7,6,833,1923,2000,12.240474072247506,False,False,True,False,False,False,False,True,False,True,False,True,False
1569,0.0,1.0,988,398,660,2007.0,1569,3635,51.0,130.0,20,5,7,1386,2007,2007,12.077670930725647,False,False,True,False,False,False,False,True,False,True,False,True,False
1246,1044.0,4.0,0,777,560,1971.0,2290,11340,60.0,0.0,0,6,4,777,1885,1950,11.715866308966918,False,False,True,False,False,False,False,True,False,True,False,False,True
1310,1140.0,3.0,781,503,1069,1998.0,2450,16545,69.0,731.0,126,5,8,1284,1998,1998,12.736700896592344,False,True,False,False,True,False,False,False,False,False,False,True,False
1144,0.0,3.0,25,247,336,1962.0,1144,9204,71.0,0.0,88,5,5,1144,1963,1963,11.728036844587177,False,False,True,True,False,False,False,False,False,True,False,False,True
1844,0.0,3.0,1110,734,540,1969.0,1844,16381,69.0,312.0,73,5,6,1844,1969,1969,12.314927050442256,False,False,False,False,False,False,True,False,True,False,False,True,False
708,708.0,3.0,404,304,776,1968.0,1416,11700,90.0,420.0,169,6,6,708,1968,1968,12.100156419938624,False,False,True,False,False,False,False,False,True,False,False,False,True
1069,0.0,2.0,360,709,440,1977.0,1069,4043,53.0,0.0,55,5,6,1069,1977,1977,11.755871643580615,False,False,True,False,False,False,False,False,True,False,False,False,True
848,0.0,1.0,686,162,420,2003.0,848,4435,37.0,170.0,0,5,6,848,2003,2003,11.824079893607152,False,False,False,False,True,False,False,False,False,False,False,True,False
1575,626.0,4.0,0,697,432,1966.0,2201,19690,69.0,0.0,236,7,6,697,1966,1966,12.524417279788771,False,False,False,False,False,False,False,True,False,True,False,True,False
1344,0.0,2.0,457,193,484,1970.0,1344,9503,69.0,0.0,28,5,5,1024,1958,1983,11.877568578558138,False,False,True,False,False,False,False,False,False,True,False,False,True
1252,0.0,3.0,0,1252,528,1960.0,1252,10721,80.0,243.0,39,6,6,1252,1959,1959,11.8635823365834,False,False,True,False,False,False,False,True,False,True,False,True,False
1223,904.0,3.0,1000,223,525,1994.0,2127,10944,81.0,448.0,132,5,7,1223,1994,1994,12.509874099861838,False,False,True,False,True,False,False,False,True,False,False,True,False
1048,0.0,3.0,580,333,288,1962.0,1558,10930,60.0,0.0,0,6,5,913,1945,1950,11.84939770159144,False,False,True,True,False,False,False,False,False,True,False,False,True
804,0.0,3.0,510,278,240,1940.0,804,7200,60.0,294.0,0,7,5,788,1940,1992,11.686878772093667,False,False,True,True,False,False,False,False,False,True,False,True,False
1440,0.0,3.0,678,762,467,1981.0,1440,12546,69.0,310.0,0,7,6,1440,1981,1981,12.116694834378958,False,False,True,True,False,False,False,False,False,False,False,True,False
734,1104.0,4.0,0,732,372,2005.0,1838,21930,60.0,0.0,40,5,5,732,2005,2005,12.16597955196373,False,False,False,False,False,False,False,True,False,False,False,False,True
958,0.0,2.0,958,0,440,1976.0,958,4928,69.0,0.0,60,6,6,958,1976,1976,11.875830958659597,False,False,True,False,False,True,False,False,True,False,False,False,True
968,0.0,4.0,0,656,216,1928.0,968,10800,60.0,0.0,0,6,4,656,1927,2007,11.074420502783864,False,False,True,False,False,False,False,True,False,True,False,False,True
962,830.0,3.0,0,936,451,2000.0,1792,10261,93.0,318.0,0,5,6,936,2000,2000,12.136186518066006,False,False,True,False,False,False,False,True,False,False,False,False,True
1126,0.0,3.0,936,190,484,1977.0,1126,17400,80.0,0.0,41,5,5,1126,1977,1977,11.982929094215963,False,False,True,False,False,False,False,False,True,False,False,False,True
1537,0.0,3.0,0,1319,462,1962.0,1537,8400,80.0,237.0,36,9,6,1319,1962,2005,12.066810578196666,False,False,True,False,False,False,False,True,True,False,False,True,False
864,0.0,3.0,616,248,528,1974.0,864,9000,60.0,0.0,0,6,4,864,1971,1971,11.699405031912846,False,False,True,False,False,False,False,False,False,True,False,False,True
1932,0.0,2.0,1336,596,774,2008.0,1932,12444,96.0,426.0,66,5,8,1932,2008,2008,12.885670953244288,False,False,False,False,True,False,False,False,False,False,False,False,False
1236,0.0,2.0,600,312,923,1957.0,1236,7407,90.0,0.0,158,7,6,912,1957,1996,11.91638857040772,False,False,True,False,True,False,False,False,False,True,False,False,True
1040,685.0,3.0,315,114,550,1979.0,1725,11584,80.0,96.0,88,6,7,539,1979,1979,12.190959007720126,False,False,True,False,True,False,False,False,True,False,False,False,True
1423,748.0,3.0,0,588,672,1993.0,2555,11526,79.0,0.0,0,7,6,588,1922,1994,12.160028707028768,False,False,True,False,False,False,False,True,False,False,False,False,True
848,0.0,1.0,697,151,420,2004.0,848,4426,69.0,147.0,0,5,6,848,2004,2004,11.91371298352728,False,False,False,False,True,False,False,False,True,False,False,True,False
1026,981.0,3.0,765,252,812,2008.0,2007,11003,85.0,160.0,52,5,10,1017,2008,2008,12.644327576461327,False,False,False,False,True,False,False,False,False,True,False,False,False
